model_name,model_id,coordinate,Family,Category,Unit_Of_Measure,Location,Level,Location_Line,Area,Volume,Phase_Created,Function,Structural_Material,Assembly_Code,ML_filled,z-height,x,level_group,keyword,MF_Number
400mm Diameter,147651,"{'x': -62.8283748626709, 'y': -85.77608489990234, 'z': -20.915353775024414}",M_Pile-Steel Pipe [147651],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-62.8283748626709,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,147705,"{'x': -46.77588081359863, 'y': -85.77608489990234, 'z': -20.915353775024414}",M_Pile-Steel Pipe [147705],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-46.77588081359863,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,147706,"{'x': -43.49504089355469, 'y': -85.77608489990234, 'z': -20.915353775024414}",M_Pile-Steel Pipe [147706],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-43.49504089355469,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,147736,"{'x': -26.109214782714844, 'y': -85.77608489990234, 'z': -20.915353775024414}",M_Pile-Steel Pipe [147736],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-26.109214782714844,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,147737,"{'x': -22.828372955322266, 'y': -85.77608489990234, 'z': -20.915353775024414}",M_Pile-Steel Pipe [147737],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-22.828372955322266,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,147771,"{'x': -4.77587890625, 'y': -85.77608489990234, 'z': -20.915353775024414}",M_Pile-Steel Pipe [147771],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-4.77587890625,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,147772,"{'x': -1.4950389862060547, 'y': -85.77608489990234, 'z': -20.915353775024414}",M_Pile-Steel Pipe [147772],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-1.4950389862060547,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,147828,"{'x': 16.55745506286621, 'y': -85.77608489990234, 'z': -20.915353775024414}",M_Pile-Steel Pipe [147828],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,16.55745506286621,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,147829,"{'x': 19.838293075561523, 'y': -85.77608489990234, 'z': -20.915353775024414}",M_Pile-Steel Pipe [147829],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,19.838293075561523,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,147863,"{'x': 37.890785217285156, 'y': -85.77608489990234, 'z': -20.915353775024414}",M_Pile-Steel Pipe [147863],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,37.890785217285156,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,147864,"{'x': 41.17162322998047, 'y': -85.77608489990234, 'z': -20.915353775024414}",M_Pile-Steel Pipe [147864],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,41.17162322998047,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,147900,"{'x': 59.224117279052734, 'y': -85.77608489990234, 'z': -20.915353775024414}",M_Pile-Steel Pipe [147900],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,59.224117279052734,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,147901,"{'x': 62.50495910644531, 'y': -85.77608489990234, 'z': -20.915353775024414}",M_Pile-Steel Pipe [147901],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,62.50495910644531,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,147937,"{'x': 80.55745697021484, 'y': -85.77608489990234, 'z': -20.915353775024414}",M_Pile-Steel Pipe [147937],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,80.55745697021484,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,147938,"{'x': 83.83829498291016, 'y': -85.77608489990234, 'z': -20.915353775024414}",M_Pile-Steel Pipe [147938],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,83.83829498291016,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148042,"{'x': -26.109214782714844, 'y': -53.73409080505371, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148042],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-26.109214782714844,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148043,"{'x': -22.828372955322266, 'y': -53.73409080505371, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148043],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-22.828372955322266,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148129,"{'x': -4.77587890625, 'y': -53.73409080505371, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148129],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-4.77587890625,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148130,"{'x': -1.4950389862060547, 'y': -53.73409080505371, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148130],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-1.4950389862060547,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148176,"{'x': 16.55745506286621, 'y': -53.73409080505371, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148176],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,16.55745506286621,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148177,"{'x': 19.838293075561523, 'y': -53.73409080505371, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148177],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,19.838293075561523,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148221,"{'x': 37.890785217285156, 'y': -53.73409080505371, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148221],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,37.890785217285156,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148222,"{'x': 41.17162322998047, 'y': -53.73409080505371, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148222],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,41.17162322998047,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148270,"{'x': 59.224117279052734, 'y': -53.73409080505371, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148270],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,59.224117279052734,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148271,"{'x': 62.50495910644531, 'y': -53.73409080505371, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148271],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,62.50495910644531,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148345,"{'x': 80.55745697021484, 'y': -53.73409080505371, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148345],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,80.55745697021484,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148346,"{'x': 83.83829498291016, 'y': -53.73409080505371, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148346],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,83.83829498291016,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148406,"{'x': -45.135459899902344, 'y': -52.74983787536621, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148406],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-45.135459899902344,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148407,"{'x': -45.135459899902344, 'y': -49.4689998626709, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148407],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-45.135459899902344,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148525,"{'x': -45.135459899902344, 'y': -32.08317279815674, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148525],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-45.135459899902344,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148526,"{'x': -45.135459899902344, 'y': -28.802331924438477, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148526],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-45.135459899902344,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148558,"{'x': -45.135459899902344, 'y': -11.416504859924316, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148558],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-45.135459899902344,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148559,"{'x': -45.135459899902344, 'y': -8.135664939880371, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148559],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-45.135459899902344,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148643,"{'x': -45.135459899902344, 'y': 9.250162124633789, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148643],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-45.135459899902344,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148644,"{'x': -45.135459899902344, 'y': 12.531002044677734, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148644],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-45.135459899902344,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148748,"{'x': -45.135459899902344, 'y': 29.91683006286621, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148748],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-45.135459899902344,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148749,"{'x': -45.135459899902344, 'y': 33.19766807556152, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148749],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-45.135459899902344,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148829,"{'x': -45.135459899902344, 'y': 50.58349418640137, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148829],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-45.135459899902344,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148830,"{'x': -45.135459899902344, 'y': 53.86433410644531, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148830],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-45.135459899902344,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148973,"{'x': -45.135459899902344, 'y': 15.221290588378906, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148973],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-45.135459899902344,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,148974,"{'x': -45.135459899902344, 'y': 18.50213050842285, 'z': -20.915353775024414}",M_Pile-Steel Pipe [148974],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-45.135459899902344,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,149202,"{'x': 103.69754028320312, 'y': -85.77608489990234, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149202],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,103.69754028320312,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
400mm Diameter,149203,"{'x': 100.41670227050781, 'y': -85.77608489990234, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149203],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,100.41670227050781,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149309,"{'x': -74.93992233276367, 'y': 61.08612060546875, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149309],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-74.93992233276367,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149310,"{'x': -71.33099746704102, 'y': 61.08612060546875, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149310],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-71.33099746704102,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149311,"{'x': -71.33099746704102, 'y': 64.69504737854004, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149311],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-71.33099746704102,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149312,"{'x': -74.93992233276367, 'y': 64.69504737854004, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149312],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-74.93992233276367,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149577,"{'x': -66.27325820922852, 'y': 61.08612060546875, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149577],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-66.27325820922852,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149578,"{'x': -62.66433143615723, 'y': 61.08612060546875, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149578],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-62.66433143615723,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149579,"{'x': -62.66433143615723, 'y': 64.69504737854004, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149579],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-62.66433143615723,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149580,"{'x': -66.27325820922852, 'y': 64.69504737854004, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149580],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-66.27325820922852,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149634,"{'x': -46.93992233276367, 'y': 61.08612060546875, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149634],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-46.93992233276367,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149635,"{'x': -43.330997467041016, 'y': 61.08612060546875, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149635],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-43.330997467041016,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149636,"{'x': -43.330997467041016, 'y': 64.69504737854004, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149636],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-43.330997467041016,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149637,"{'x': -46.93992233276367, 'y': 64.69504737854004, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149637],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-46.93992233276367,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149691,"{'x': -26.273256301879883, 'y': 61.08612060546875, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149691],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-26.273256301879883,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149692,"{'x': -22.664331436157227, 'y': 61.08612060546875, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149692],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-22.664331436157227,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149693,"{'x': -22.664331436157227, 'y': 64.69504737854004, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149693],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-22.664331436157227,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149694,"{'x': -26.273256301879883, 'y': 64.69504737854004, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149694],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-26.273256301879883,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149744,"{'x': -4.939922332763672, 'y': 61.08612060546875, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149744],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-4.939922332763672,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149745,"{'x': -1.3309955596923828, 'y': 61.08612060546875, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149745],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-1.3309955596923828,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149746,"{'x': -1.3309955596923828, 'y': 64.69504737854004, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149746],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-1.3309955596923828,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149747,"{'x': -4.939922332763672, 'y': 64.69504737854004, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149747],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-4.939922332763672,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149973,"{'x': -46.93992233276367, 'y': -63.58054733276367, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149973],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-46.93992233276367,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149974,"{'x': -43.330997467041016, 'y': -63.58054733276367, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149974],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-43.330997467041016,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149975,"{'x': -43.330997467041016, 'y': -59.971622467041016, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149975],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-43.330997467041016,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,149976,"{'x': -46.93992233276367, 'y': -59.971622467041016, 'z': -20.915353775024414}",M_Pile-Steel Pipe [149976],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-46.93992233276367,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150010,"{'x': -26.273256301879883, 'y': -63.58054733276367, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150010],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-26.273256301879883,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150011,"{'x': -22.664331436157227, 'y': -63.58054733276367, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150011],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-22.664331436157227,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150012,"{'x': -22.664331436157227, 'y': -59.971622467041016, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150012],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-22.664331436157227,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150013,"{'x': -26.273256301879883, 'y': -59.971622467041016, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150013],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-26.273256301879883,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150039,"{'x': -4.939922332763672, 'y': -63.58054733276367, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150039],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-4.939922332763672,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150040,"{'x': -1.3309955596923828, 'y': -63.58054733276367, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150040],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-1.3309955596923828,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150041,"{'x': -1.3309955596923828, 'y': -59.971622467041016, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150041],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-1.3309955596923828,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150042,"{'x': -4.939922332763672, 'y': -59.971622467041016, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150042],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,-4.939922332763672,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150070,"{'x': 16.39341163635254, 'y': -63.58054733276367, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150070],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,16.39341163635254,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150071,"{'x': 20.00233268737793, 'y': -63.58054733276367, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150071],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,20.00233268737793,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150072,"{'x': 20.00233268737793, 'y': -59.971622467041016, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150072],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,20.00233268737793,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150073,"{'x': 16.39341163635254, 'y': -59.971622467041016, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150073],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,16.39341163635254,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
500mm Diameter,150105,"{'x': 37.726741790771484, 'y': -63.58054733276367, 'z': -20.915353775024414}",M_Pile-Steel Pipe [150105],Revit Structural Foundations,1 unit,-1,2,,,,New Construction,,Metal - Steel - 345 MPa,A1020130,0,-20.915353775024414,37.726741790771484,-11.0,Revit Structural Foundations  Metal - Steel - 345 MPa,[]
