x,y,z
-73.13545989990234,-57.09891891479492,3.3628616333007812
-73.13545989990234,-74.4322509765625,3.3628616333007812
-73.13545989990234,74.89058494567871,15.830052375793457
-73.13545989990234,56.90108299255371,15.830052375793457
-73.13545989990234,41.23441505432129,15.830052375793457
-73.13545989990234,23.553311347961426,15.830052375793457
-73.13545989990234,13.219977378845215,15.830052375793457
-73.13545989990234,-0.09891986846923828,15.830052375793457
-73.13545989990234,-13.619752883911133,15.830052375793457
-73.13545989990234,-23.953085899353027,15.830052375793457
-73.13545989990234,-41.43225288391113,15.830052375793457
-73.13545989990234,-57.09891891479492,15.830052375793457
-73.13545989990234,-74.4322509765625,15.830052375793457
-73.13545989990234,74.89058494567871,28.133201599121094
-73.13545989990234,56.90108299255371,28.133201599121094
-73.13545989990234,41.23441505432129,28.133201599121094
-73.13545989990234,23.553311347961426,28.133201599121094
-73.13545989990234,13.219977378845215,28.133201599121094
-73.13545989990234,-0.09891986846923828,28.133201599121094
-73.13545989990234,-13.619752883911133,28.133201599121094
-73.13545989990234,-23.953085899353027,28.133201599121094
-73.13545989990234,-41.43225288391113,28.133201599121094
-73.13545989990234,-57.09891891479492,28.133201599121094
-73.13545989990234,-74.4322509765625,28.133201599121094
-102.38480377197266,55.01262855529785,4.50557804107666
-102.38480377197266,34.52296257019043,4.177494168281555
-102.38480377197266,13.580870151519775,4.177494168281555
-117.47666931152344,13.876145839691162,4.50557804107666
-113.61826705932617,37.331528663635254,4.50557804107666
-109.93073654174805,16.891894340515137,4.11187744140625
-108.21288299560547,52.06249809265137,4.57611608505249
-106.93821334838867,46.156986236572266,4.57611608505249
-106.42118835449219,40.251474380493164,4.57611608505249
-106.42398071289062,34.34596252441406,4.57611608505249
-106.94721221923828,28.44045066833496,4.57611608505249
-108.06201171875,22.53493881225586,4.57611608505249
-100.28539276123047,52.223915100097656,4.904200077056885
-100.15005874633789,16.86171054840088,4.904200077056885
-109.93073272705078,10.890582084655762,2.195654511451721
-109.93073654174805,10.890582084655762,4.445538520812988
-112.44604873657227,10.890582084655762,3.60270619392395
-114.96135330200195,10.890582084655762,3.274540662765503
-109.93073654174805,10.890582084655762,3.70890474319458
-107.41542434692383,10.890582084655762,3.60270619392395
-104.90011215209961,10.890582084655762,3.274540662765503
-110.8114128112793,10.890582084655762,3.6367099285125732
-116.00650024414062,10.890582084655762,3.210331439971924
-113.38460540771484,10.890582084655762,3.532206177711487
-109.0500602722168,10.890582084655762,3.6367099285125732
-103.85496520996094,10.890582084655762,3.210331439971924
-106.47686767578125,10.890582084655762,3.532206177711487
-109.93073272705078,57.80134201049805,2.1956542134284973
-109.93073654174805,57.80134201049805,4.445538520812988
-112.44604873657227,57.80134201049805,3.60270619392395
-114.96135330200195,57.80134201049805,3.274540662765503
-109.93073654174805,57.80134201049805,3.70890474319458
-107.41542434692383,57.80134201049805,3.60270619392395
-104.90011215209961,57.80134201049805,3.274540662765503
-110.8114128112793,57.80134201049805,3.6367099285125732
-116.00650024414062,57.80134201049805,3.210331439971924
-113.38460540771484,57.80134201049805,3.532206177711487
-109.0500602722168,57.80134201049805,3.6367099285125732
-103.85496520996094,57.80134201049805,3.210331439971924
-106.47686767578125,57.80134201049805,3.532206177711487
10.072998046875,0.0,4.839239597320557
10.072998046875,0.0,17.30643081665039
-110.30081176757812,34.27599811553955,5.003281593322754
10.072998046875,0.0,-7.6279520988464355
10.072998046875,0.0,29.855642318725586
-108.05081939697266,16.861546516418457,4.39644193649292
-108.05081939697266,16.861546516418457,4.059234380722046
95.64238739013672,-85.77608489990234,3.5203990936279297
95.49609375,-86.28776550292969,4.189614295959473
95.49609375,-85.264404296875,4.189614295959473
95.49609375,-86.29905700683594,3.6300525665283203
95.49609375,-85.2490234375,3.6300525665283203
95.49609375,-86.29905700683594,2.883662223815918
95.49609375,-85.26377868652344,2.875459671020508
10.073001861572266,-73.96505737304688,-8.011579513549805
108.17472839355469,-73.96505737304688,-6.962559223175049
109.5069580078125,-73.96505737304688,-6.962559223175049
10.072998046875,-70.2270393371582,-7.912987232208252
21.95421028137207,75.15387535095215,10.908792495727539
-58.72732353210449,33.55659484863281,4.839239597320557
-97.0855941772461,86.89058685302734,-20.915353775024414
-93.80475234985352,86.89058685302734,-20.915353775024414
-74.77587890625,86.89058685302734,-20.915353775024414
-71.49504089355469,86.89058685302734,-20.915353775024414
-66.10921478271484,86.89058685302734,-20.915353775024414
-62.8283748626709,86.89058685302734,-20.915353775024414
-46.77588081359863,86.89058685302734,-20.915353775024414
-43.49504089355469,86.89058685302734,-20.915353775024414
-26.109214782714844,86.89058685302734,-20.915353775024414
-22.828372955322266,86.89058685302734,-20.915353775024414
-4.77587890625,86.89058685302734,-20.915353775024414
-1.4950389862060547,86.89058685302734,-20.915353775024414
-97.13545989990234,61.250160217285156,-20.915353775024414
-97.13545989990234,64.5310001373291,-20.915353775024414
-97.13545989990234,50.58349418640137,-20.915353775024414
-97.13545989990234,53.86433410644531,-20.915353775024414
-97.13545989990234,29.91683006286621,-20.915353775024414
-97.13545989990234,33.19766807556152,-20.915353775024414
-97.13545989990234,15.221290588378906,-20.915353775024414
-97.13545989990234,18.50213050842285,-20.915353775024414
-97.13545989990234,9.250162124633789,-20.915353775024414
-97.13545989990234,12.531002044677734,-20.915353775024414
-97.13545989990234,-11.416504859924316,-20.915353775024414
-97.13545989990234,-8.135664939880371,-20.915353775024414
-97.13545989990234,-17.791505813598633,-20.915353775024414
-97.13545989990234,-14.510664939880371,-20.915353775024414
-97.13545989990234,-32.08317279815674,-20.915353775024414
-97.13545989990234,-28.802331924438477,-20.915353775024414
-97.13545989990234,-52.74983787536621,-20.915353775024414
-97.13545989990234,-49.4689998626709,-20.915353775024414
-97.13545989990234,-63.416507720947266,-20.915353775024414
-97.13545989990234,-60.135663986206055,-20.915353775024414
-97.13545989990234,-86.67831420898438,-20.915353775024414
-97.13545989990234,-83.39747619628906,-20.915353775024414
13.169328689575195,60.136322021484375,-20.915353775024414
13.169328689575195,63.417165756225586,-20.915353775024414
22.44633674621582,60.136322021484375,-20.915353775024414
22.44633674621582,63.417165756225586,-20.915353775024414
13.169328689575195,86.95719146728516,-20.915353775024414
13.169328689575195,90.23802947998047,-20.915353775024414
22.44633674621582,86.95719146728516,-20.915353775024414
22.44633674621582,90.23802947998047,-20.915353775024414
108.8408432006836,-62.1412410736084,-20.915353775024414
108.8408432006836,-58.860403060913086,-20.915353775024414
117.53120422363281,-62.1412410736084,-20.915353775024414
117.53120422363281,-58.860403060913086,-20.915353775024414
118.98847961425781,-90.23802947998047,-20.915353775024414
118.98847961425781,-86.95719146728516,-20.915353775024414
108.8408432006836,-90.23802947998047,-20.915353775024414
108.8408432006836,-86.95719146728516,-20.915353775024414
-74.77587890625,-85.77608489990234,-20.915353775024414
-71.49504089355469,-85.77608489990234,-20.915353775024414
-66.10921478271484,-85.77608489990234,-20.915353775024414
-62.8283748626709,-85.77608489990234,-20.915353775024414
-46.77588081359863,-85.77608489990234,-20.915353775024414
-43.49504089355469,-85.77608489990234,-20.915353775024414
-26.109214782714844,-85.77608489990234,-20.915353775024414
-22.828372955322266,-85.77608489990234,-20.915353775024414
-4.77587890625,-85.77608489990234,-20.915353775024414
-1.4950389862060547,-85.77608489990234,-20.915353775024414
16.55745506286621,-85.77608489990234,-20.915353775024414
19.838293075561523,-85.77608489990234,-20.915353775024414
37.890785217285156,-85.77608489990234,-20.915353775024414
41.17162322998047,-85.77608489990234,-20.915353775024414
59.224117279052734,-85.77608489990234,-20.915353775024414
62.50495910644531,-85.77608489990234,-20.915353775024414
80.55745697021484,-85.77608489990234,-20.915353775024414
83.83829498291016,-85.77608489990234,-20.915353775024414
-26.109214782714844,-53.73409080505371,-20.915353775024414
-22.828372955322266,-53.73409080505371,-20.915353775024414
-4.77587890625,-53.73409080505371,-20.915353775024414
-1.4950389862060547,-53.73409080505371,-20.915353775024414
16.55745506286621,-53.73409080505371,-20.915353775024414
19.838293075561523,-53.73409080505371,-20.915353775024414
37.890785217285156,-53.73409080505371,-20.915353775024414
41.17162322998047,-53.73409080505371,-20.915353775024414
59.224117279052734,-53.73409080505371,-20.915353775024414
62.50495910644531,-53.73409080505371,-20.915353775024414
80.55745697021484,-53.73409080505371,-20.915353775024414
83.83829498291016,-53.73409080505371,-20.915353775024414
-45.135459899902344,-52.74983787536621,-20.915353775024414
-45.135459899902344,-49.4689998626709,-20.915353775024414
-45.135459899902344,-32.08317279815674,-20.915353775024414
-45.135459899902344,-28.802331924438477,-20.915353775024414
-45.135459899902344,-11.416504859924316,-20.915353775024414
-45.135459899902344,-8.135664939880371,-20.915353775024414
-45.135459899902344,9.250162124633789,-20.915353775024414
-45.135459899902344,12.531002044677734,-20.915353775024414
-45.135459899902344,29.91683006286621,-20.915353775024414
-45.135459899902344,33.19766807556152,-20.915353775024414
-45.135459899902344,50.58349418640137,-20.915353775024414
-45.135459899902344,53.86433410644531,-20.915353775024414
-45.135459899902344,15.221290588378906,-20.915353775024414
-45.135459899902344,18.50213050842285,-20.915353775024414
103.69754028320312,-85.77608489990234,-20.915353775024414
100.41670227050781,-85.77608489990234,-20.915353775024414
-74.93992233276367,61.08612060546875,-20.915353775024414
-71.33099746704102,61.08612060546875,-20.915353775024414
-71.33099746704102,64.69504737854004,-20.915353775024414
-74.93992233276367,64.69504737854004,-20.915353775024414
-66.27325820922852,61.08612060546875,-20.915353775024414
-62.66433143615723,61.08612060546875,-20.915353775024414
-62.66433143615723,64.69504737854004,-20.915353775024414
-66.27325820922852,64.69504737854004,-20.915353775024414
-46.93992233276367,61.08612060546875,-20.915353775024414
-43.330997467041016,61.08612060546875,-20.915353775024414
-43.330997467041016,64.69504737854004,-20.915353775024414
-46.93992233276367,64.69504737854004,-20.915353775024414
-26.273256301879883,61.08612060546875,-20.915353775024414
-22.664331436157227,61.08612060546875,-20.915353775024414
-22.664331436157227,64.69504737854004,-20.915353775024414
-26.273256301879883,64.69504737854004,-20.915353775024414
-4.939922332763672,61.08612060546875,-20.915353775024414
-1.3309955596923828,61.08612060546875,-20.915353775024414
-1.3309955596923828,64.69504737854004,-20.915353775024414
-4.939922332763672,64.69504737854004,-20.915353775024414
-46.93992233276367,-63.58054733276367,-20.915353775024414
-43.330997467041016,-63.58054733276367,-20.915353775024414
-43.330997467041016,-59.971622467041016,-20.915353775024414
-46.93992233276367,-59.971622467041016,-20.915353775024414
-26.273256301879883,-63.58054733276367,-20.915353775024414
-22.664331436157227,-63.58054733276367,-20.915353775024414
-22.664331436157227,-59.971622467041016,-20.915353775024414
-26.273256301879883,-59.971622467041016,-20.915353775024414
-4.939922332763672,-63.58054733276367,-20.915353775024414
-1.3309955596923828,-63.58054733276367,-20.915353775024414
-1.3309955596923828,-59.971622467041016,-20.915353775024414
-4.939922332763672,-59.971622467041016,-20.915353775024414
16.39341163635254,-63.58054733276367,-20.915353775024414
20.00233268737793,-63.58054733276367,-20.915353775024414
20.00233268737793,-59.971622467041016,-20.915353775024414
16.39341163635254,-59.971622467041016,-20.915353775024414
37.726741790771484,-63.58054733276367,-20.915353775024414
41.33566665649414,-63.58054733276367,-20.915353775024414
41.33566665649414,-59.971622467041016,-20.915353775024414
37.726741790771484,-59.971622467041016,-20.915353775024414
59.06007766723633,-63.58054733276367,-20.915353775024414
62.66899871826172,-63.58054733276367,-20.915353775024414
62.66899871826172,-59.971622467041016,-20.915353775024414
59.06007766723633,-59.971622467041016,-20.915353775024414
80.3934097290039,-63.58054733276367,-20.915353775024414
84.00233459472656,-63.58054733276367,-20.915353775024414
84.00233459472656,-59.971622467041016,-20.915353775024414
80.3934097290039,-59.971622467041016,-20.915353775024414
-74.93992233276367,-63.58054733276367,-20.915353775024414
-71.33099746704102,-63.58054733276367,-20.915353775024414
-71.33099746704102,-59.971622467041016,-20.915353775024414
-74.93992233276367,-59.971622467041016,-20.915353775024414
-66.27325820922852,-52.91387939453125,-20.915353775024414
-62.66433143615723,-52.91387939453125,-20.915353775024414
-62.66433143615723,-49.30495643615723,-20.915353775024414
-66.27325820922852,-49.30495643615723,-20.915353775024414
-74.93992233276367,-52.91387939453125,-20.915353775024414
-71.33099746704102,-52.91387939453125,-20.915353775024414
-71.33099746704102,-49.30495643615723,-20.915353775024414
-74.93992233276367,-49.30495643615723,-20.915353775024414
-74.93992233276367,-32.247212409973145,-20.915353775024414
-71.33099746704102,-32.247212409973145,-20.915353775024414
-71.33099746704102,-28.63828945159912,-20.915353775024414
-74.93992233276367,-28.63828945159912,-20.915353775024414
-66.27325820922852,-63.58054733276367,-20.915353775024414
-62.66433143615723,-63.58054733276367,-20.915353775024414
-62.66433143615723,-59.971622467041016,-20.915353775024414
-66.27325820922852,-59.971622467041016,-20.915353775024414
-66.27325820922852,-32.247212409973145,-20.915353775024414
-62.66433143615723,-32.247212409973145,-20.915353775024414
-62.66433143615723,-28.63828945159912,-20.915353775024414
-66.27325820922852,-28.63828945159912,-20.915353775024414
-66.27325820922852,-17.955547332763672,-20.915353775024414
-62.66433143615723,-17.955547332763672,-20.915353775024414
-62.66433143615723,-14.346622943878174,-20.915353775024414
-66.27325820922852,-14.346622943878174,-20.915353775024414
-74.93992233276367,-17.955547332763672,-20.915353775024414
-71.33099746704102,-17.955547332763672,-20.915353775024414
-71.33099746704102,-14.346622943878174,-20.915353775024414
-74.93992233276367,-14.346622943878174,-20.915353775024414
-66.27325820922852,-11.580546855926514,-20.915353775024414
-62.66433143615723,-11.580546855926514,-20.915353775024414
-62.66433143615723,-7.971622943878174,-20.915353775024414
-66.27325820922852,-7.971622943878174,-20.915353775024414
-74.93992233276367,-11.580546855926514,-20.915353775024414
-71.33099746704102,-11.580546855926514,-20.915353775024414
-71.33099746704102,-7.971622943878174,-20.915353775024414
-74.93992233276367,-7.971622943878174,-20.915353775024414
-74.93992233276367,9.086119651794434,-20.915353775024414
-71.33099746704102,9.086119651794434,-20.915353775024414
-71.33099746704102,12.695043563842773,-20.915353775024414
-74.93992233276367,12.695043563842773,-20.915353775024414
-74.93992233276367,29.75278663635254,-20.915353775024414
-71.33099746704102,29.75278663635254,-20.915353775024414
-71.33099746704102,33.36170959472656,-20.915353775024414
-74.93992233276367,33.36170959472656,-20.915353775024414
-74.93992233276367,50.41945266723633,-20.915353775024414
-71.33099746704102,50.41945266723633,-20.915353775024414
-71.33099746704102,54.028377532958984,-20.915353775024414
-74.93992233276367,54.028377532958984,-20.915353775024414
-66.27325820922852,29.75278663635254,-20.915353775024414
-62.66433143615723,29.75278663635254,-20.915353775024414
-62.66433143615723,33.36170959472656,-20.915353775024414
-66.27325820922852,33.36170959472656,-20.915353775024414
-66.27325820922852,15.05724811553955,-20.915353775024414
-62.66433143615723,15.05724811553955,-20.915353775024414
-62.66433143615723,18.66617202758789,-20.915353775024414
-66.27325820922852,18.66617202758789,-20.915353775024414
-66.27325820922852,9.086119651794434,-20.915353775024414
-62.66433143615723,9.086119651794434,-20.915353775024414
-62.66433143615723,12.695043563842773,-20.915353775024414
-66.27325820922852,12.695043563842773,-20.915353775024414
-74.93992233276367,15.05724811553955,-20.915353775024414
-71.33099746704102,15.05724811553955,-20.915353775024414
-71.33099746704102,18.66617202758789,-20.915353775024414
-74.93992233276367,18.66617202758789,-20.915353775024414
-66.27325820922852,50.41945266723633,-20.915353775024414
-62.66433143615723,50.41945266723633,-20.915353775024414
-62.66433143615723,54.028377532958984,-20.915353775024414
